TransactionID,AccountID,Type,Category,Subcategory,Amount,Date,Status,InvoiceNumber,InvestmentID
T5335,1,Expense,Restaurant,Restaurant,1090.5856,5/12/2023,Pending,NULL,NULL
T5325,2,Income,Freelance,Freelance,4027.23,5/12/2023,Pending,NULL,NULL
T6002,1,Expense,Sending Money to Family,Sending Money to Family,532.8064,6/12/2023,Cancelled,NULL,NULL
T8070,1,Income,Bonus,Bonus,1933.686,6/12/2023,Cancelled,NULL,NULL
T8170,2,Expense,Transport,Transport,338.4576,6/12/2023,Cancelled,NULL,NULL
T1270,2,Expense,Groceries,Groceries,582.4032,6/12/2023,Cancelled,INV-1278,NULL
T4295,1,Expense,Rent,Rent,1147.9424,6/12/2023,Pending,NULL,NULL
T3147,2,Expense,Sending Money to Family,Sending Money to Family,16.5792,6/12/2023,Pending,INV-8970,NULL
T7149,1,Income,Bonus,Bonus,984.708,6/12/2023,Pending,NULL,NULL
T3972,1,Expense,Transport,Transport,1155.8144,6/12/2023,Pending,NULL,NULL
T8508,1,Expense,Sending Money to Family,Sending Money to Family,1151.4112,7/12/2023,Pending,NULL,NULL
T6755,2,Expense,Rent,Rent,2030.6048,7/12/2023,Completed,NULL,NULL
T9004,1,Expense,Entertainment,Spotify,1369.6096,7/12/2023,Completed,INV-2903,NULL
T1742,2,Expense,Taxes,Taxes,1553.2608,7/12/2023,Pending,NULL,NULL
T8296,2,Expense,Sending Money to Family,Sending Money to Family,188.8896,7/12/2023,Completed,INV-3513,NULL
T7635,2,Expense,Sending Money to Family,Sending Money to Family,787.5488,7/12/2023,Pending,NULL,NULL
T7010,2,Income,Freelance,Freelance,2882.43,7/12/2023,Pending,NULL,NULL
T2328,1,Expense,Taxes,Taxes,348.0608,7/12/2023,Pending,NULL,NULL
T3440,1,Income,Salary,Salary,317.052,8/12/2023,Cancelled,NULL,NULL
T7682,2,Expense,Food and Drink,Food and Drink,294.2944,8/12/2023,Cancelled,NULL,NULL
T2796,1,Expense,Rent,Rent,2753.3696,9/12/2023,Cancelled,NULL,NULL
T6988,1,Expense,Rent,Rent,658.5664,9/12/2023,Completed,NULL,NULL
T7631,2,Expense,Rent,Rent,39.68,9/12/2023,Cancelled,NULL,NULL
T9970,2,Income,Salary,Salary,8623.926,9/12/2023,Completed,NULL,NULL
T3909,1,Expense,Taxes,Taxes,899.7664,10/12/2023,Completed,INV-9631,NULL
T5101,2,Expense,Taxes,Taxes,876.7104,10/12/2023,Completed,INV-2933,NULL
T6038,1,Expense,Sending Money to Family,Sending Money to Family,1331.3856,10/12/2023,Pending,NULL,NULL
T6728,2,Expense,Entertainment,Investment,16270.272,11/12/2023,Completed,INV-3702,R0001
T2967,1,Expense,Transport,Transport,365.3728,11/12/2023,Pending,INV-2148,NULL
T7866,2,Income,Bonus,Bonus,8815.302,11/12/2023,Completed,NULL,NULL
T2366,1,Expense,Entertainment,Travel,1045.6672,12/12/2023,Pending,INV-5331,NULL
T7126,2,Expense,Transport,Transport,530.5312,12/12/2023,Cancelled,NULL,NULL
T8351,2,Income,Freelance,Freelance,3525.93,12/12/2023,Completed,NULL,NULL
T4137,1,Expense,Restaurant,Restaurant,1637.632,12/12/2023,Cancelled,NULL,NULL
T5188,1,Expense,Utilities,Utilities,159.05484,13/12/2023,Completed,INV-5290,NULL
T8348,1,Expense,Taxes,Taxes,24.4332,13/12/2023,Pending,INV-8376,NULL
T8596,1,Expense,Utilities,Utilities,77.19156,13/12/2023,Cancelled,NULL,NULL
T9521,2,Expense,Groceries,Groceries,95.25312,14/12/2023,Completed,INV-8956,NULL
T4252,1,Expense,Utilities,Utilities,19.97064,14/12/2023,Pending,NULL,NULL
T9717,2,Expense,Restaurant,Restaurant,347.15952,14/12/2023,Pending,NULL,NULL
T5078,1,Expense,Food and Drink,Food and Drink,68.3118,14/12/2023,Completed,INV-6434,NULL
T2338,2,Income,Freelance,Freelance,7077.42,15/12/2023,Completed,NULL,NULL
T2829,1,Expense,Sending Money to Family,Sending Money to Family,172.656,15/12/2023,Cancelled,NULL,NULL
T6815,1,Expense,Taxes,Taxes,173.47932,15/12/2023,Completed,INV-5391,NULL
T8557,1,Income,Bonus,Bonus,5190.3,15/12/2023,Completed,NULL,NULL
T9540,1,Expense,Rent,Rent,99.99432,15/12/2023,Cancelled,NULL,NULL
T9344,2,Income,Freelance,Freelance,2210.094,15/12/2023,Cancelled,NULL,NULL
T6211,2,Expense,Restaurant,Restaurant,34.30548,16/12/2023,Pending,INV-1036,NULL
T2763,1,Expense,Food and Drink,Food and Drink,159.21756,16/12/2023,Cancelled,INV-7456,NULL
T7030,2,Expense,Groceries,Groceries,154.665,16/12/2023,Completed,INV-8650,NULL
T4822,2,Expense,Entertainment,Restaurant,140.91624,16/12/2023,Pending,INV-2021,NULL
T8633,2,Income,Salary,Salary,8700.642,16/12/2023,Pending,NULL,NULL
T6590,2,Expense,Sending Money to Family,Sending Money to Family,72.0396,16/12/2023,Cancelled,INV-2707,NULL
T4659,1,Income,Salary,Salary,8154.126,17/12/2023,Completed,NULL,NULL
T8579,2,Expense,Restaurant,Restaurant,109.77048,17/12/2023,Cancelled,NULL,NULL
T7782,1,Income,Freelance,Freelance,8834.238,17/12/2023,Pending,NULL,NULL
T2171,2,Income,Bonus,Bonus,2781.702,17/12/2023,Pending,NULL,NULL
T3320,1,Expense,Utilities,Utilities,29.64348,17/12/2023,Pending,NULL,NULL
T6329,1,Expense,Food and Drink,Food and Drink,53.25696,18/12/2023,Completed,NULL,NULL
T7565,1,Income,Salary,Salary,7955.82,18/12/2023,Pending,NULL,NULL
T7419,2,Income,Freelance,Freelance,7271.91,18/12/2023,Completed,NULL,NULL
T1737,2,Expense,Food and Drink,Food and Drink,46.1178,18/12/2023,Pending,INV-6328,NULL
T8627,2,Expense,Restaurant,Restaurant,169.08624,18/12/2023,Cancelled,NULL,NULL
T6103,2,Expense,Groceries,Groceries,44.50104,18/12/2023,Completed,INV-4936,NULL
T9313,1,Expense,Personal Care,Personal Care,124.23312,18/12/2023,Completed,NULL,NULL
T9742,2,Expense,Food and Drink,Food and Drink,12.68676,18/12/2023,Cancelled,INV-6544,NULL
T8756,1,Expense,Transport,Transport,130.21524,19/12/2023,Pending,INV-5600,NULL
T8966,2,Expense,Food and Drink,Food and Drink,75.17916,19/12/2023,Cancelled,NULL,NULL
T6857,2,Expense,Transport,Transport,90.315,19/12/2023,Cancelled,NULL,NULL
T9707,2,Expense,Rent,Rent,184.4208,19/12/2023,Pending,NULL,NULL
T1500,2,Expense,Restaurant,Restaurant,289.98432,19/12/2023,Pending,NULL,NULL
T7747,1,Expense,Rent,Rent,55.18656,19/12/2023,Completed,NULL,NULL
T9252,2,Expense,Entertainment,Restaurant,168.68808,19/12/2023,Completed,NULL,NULL
T6797,1,Expense,Restaurant,Restaurant,279.71784,19/12/2023,Cancelled,NULL,NULL
T2681,1,Expense,Groceries,Groceries,156.23748,19/12/2023,Completed,INV-2268,NULL
T1408,1,Income,Salary,Salary,4939.2,20/12/2023,Pending,NULL,NULL
T4050,1,Income,Bonus,Bonus,8128.692,20/12/2023,Completed,NULL,NULL
T9058,1,Income,Bonus,Bonus,102.402,20/12/2023,Cancelled,NULL,NULL
T3521,2,Income,Freelance,Freelance,6170.166,20/12/2023,Cancelled,NULL,NULL
T1609,2,Expense,Taxes,Taxes,171.15768,20/12/2023,Completed,NULL,NULL
T8952,2,Expense,Groceries,Groceries,115.25796,21/12/2023,Completed,INV-9650,NULL
T5663,1,Expense,Food and Drink,Food and Drink,89.5698,22/12/2023,Completed,INV-5416,NULL
T4689,1,Expense,Personal Care,Personal Care,52.29576,22/12/2023,Cancelled,INV-4709,NULL
T1957,1,Income,Bonus,Bonus,6636.69,23/12/2023,Completed,NULL,NULL
T5251,1,Income,Bonus,Bonus,1741.464,23/12/2023,Cancelled,NULL,NULL
T3793,2,Expense,Transport,Transport,127.20096,23/12/2023,Pending,INV-1146,NULL
T4931,1,Expense,Restaurant,Restaurant,242.27208,23/12/2023,Completed,NULL,NULL
T6155,1,Expense,Restaurant,Restaurant,216.65088,23/12/2023,Cancelled,NULL,NULL
T4691,1,Income,Bonus,Bonus,3686.472,24/12/2023,Pending,NULL,NULL
T5453,1,Expense,Transport,Transport,155.85336,24/12/2023,Completed,NULL,NULL
T5528,1,Expense,Sending Money to Family,Sending Money to Family,42.43176,24/12/2023,Pending,INV-7538,NULL
T8704,2,Expense,Rent,Rent,190.99584,24/12/2023,Cancelled,NULL,NULL
T2229,1,Income,Bonus,Bonus,4219.074,24/12/2023,Cancelled,NULL,NULL
T5439,1,Income,Bonus,Bonus,1480.05,24/12/2023,Cancelled,NULL,NULL
T6406,2,Income,Freelance,Freelance,1651.698,25/12/2023,Pending,NULL,NULL
T8300,1,Expense,Food and Drink,Food and Drink,5.47128,26/12/2023,Pending,NULL,NULL
T5708,1,Expense,Taxes,Taxes,153.36612,26/12/2023,Completed,NULL,NULL
T6152,1,Income,Bonus,Bonus,1980.252,26/12/2023,Cancelled,NULL,NULL
T1060,2,Income,Salary,Salary,8291.394,26/12/2023,Pending,NULL,NULL
T1913,2,Expense,Personal Care,Personal Care,40.42368,27/12/2023,Completed,NULL,NULL
T6998,2,Expense,Sending Money to Family,Sending Money to Family,133.5402,27/12/2023,Pending,NULL,NULL
T1793,1,Income,Bonus,Bonus,4367.412,28/12/2023,Pending,NULL,NULL
T6895,1,Expense,Food and Drink,Food and Drink,65.30904,28/12/2023,Cancelled,NULL,NULL
T4030,2,Expense,Rent,Rent,285.15744,28/12/2023,Completed,NULL,NULL
T1225,1,Expense,Transport,Transport,166.20984,28/12/2023,Pending,INV-3612,NULL
T4027,2,Expense,Personal Care,Personal Care,98.41428,28/12/2023,Completed,NULL,NULL
T6652,1,Income,Bonus,Bonus,8238.24,28/12/2023,Pending,NULL,NULL
T2854,1,Income,Salary,Salary,1643.292,28/12/2023,Completed,NULL,NULL
T6113,2,Expense,Sending Money to Family,Sending Money to Family,140.29308,30/12/2023,Pending,NULL,NULL
T1993,1,Expense,Restaurant,Restaurant,82.57824,30/12/2023,Cancelled,NULL,NULL
T1149,2,Income,Bonus,Bonus,3230.622,31/12/2023,Completed,NULL,NULL
T6354,2,Expense,Restaurant,Restaurant,355.63176,31/12/2023,Cancelled,NULL,NULL
T4274,2,Expense,Sending Money to Family,Sending Money to Family,936.7936,1/1/2024,Completed,INV-4716,NULL
T1254,1,Income,Bonus,Bonus,3769.848,1/1/2024,Completed,NULL,NULL
T9198,1,Income,Freelance,Freelance,5556.006,1/1/2024,Completed,NULL,NULL
T6531,2,Expense,Food and Drink,Food and Drink,747.2768,1/1/2024,Completed,INV-3846,NULL
T6782,2,Expense,Sending Money to Family,Sending Money to Family,1404.4864,1/1/2024,Pending,NULL,NULL
T2058,1,Expense,Rent,Rent,1695.5648,1/1/2024,Pending,NULL,NULL
T4930,1,Income,Bonus,Bonus,1297.134,1/1/2024,Completed,NULL,NULL
T1757,2,Expense,Rent,Rent,874.3616,2/1/2024,Cancelled,NULL,NULL
T5664,2,Expense,Groceries,Groceries,1381.44,2/1/2024,Completed,NULL,NULL
T2068,1,Income,Salary,Salary,8747.352,2/1/2024,Pending,NULL,NULL
T2913,2,Expense,Taxes,Taxes,743.8304,2/1/2024,Cancelled,INV-4715,NULL
T9228,2,Expense,Groceries,Groceries,1504.624,3/1/2024,Pending,INV-2572,NULL
T6096,2,Expense,Taxes,Taxes,607.9936,3/1/2024,Completed,INV-9434,NULL
T9821,2,Expense,Personal Care,Personal Care,979.9232,3/1/2024,Cancelled,NULL,NULL
T4918,1,Expense,Restaurant,Restaurant,57.9904,4/1/2024,Cancelled,NULL,NULL
T2919,1,Expense,Taxes,Taxes,178.928,4/1/2024,Pending,NULL,NULL
T4521,2,Income,Freelance,Freelance,6854.274,4/1/2024,Pending,NULL,NULL
T4459,2,Expense,Sending Money to Family,Sending Money to Family,260.9408,4/1/2024,Cancelled,NULL,NULL
T9174,1,Income,Bonus,Bonus,3365.028,4/1/2024,Completed,NULL,NULL
T4704,1,Expense,Rent,Rent,2494.0544,4/1/2024,Completed,NULL,NULL
T9353,1,Expense,Restaurant,Restaurant,1097.9328,5/1/2024,Completed,NULL,NULL
T7268,1,Expense,Personal Care,Personal Care,418.8992,5/1/2024,Completed,NULL,NULL
T8732,2,Income,Salary,Salary,7906.374,6/1/2024,Pending,NULL,NULL
T1648,1,Income,Bonus,Bonus,2647.926,6/1/2024,Cancelled,NULL,NULL
T4941,2,Expense,Sending Money to Family,Sending Money to Family,1532.1664,6/1/2024,Pending,INV-9336,NULL
T4700,2,Expense,Rent,Rent,635.6224,6/1/2024,Completed,NULL,NULL
T8798,1,Expense,Transport,Transport,1211.0432,6/1/2024,Pending,NULL,NULL
T7589,1,Expense,Rent,Rent,2871.3856,6/1/2024,Cancelled,NULL,NULL
T8079,2,Expense,Sending Money to Family,Sending Money to Family,1267.84,7/1/2024,Cancelled,NULL,NULL
T8486,2,Expense,Rent,Rent,3076.8192,7/1/2024,Pending,NULL,NULL
T9768,1,Income,Salary,Salary,1912.122,8/1/2024,Pending,NULL,NULL
T4574,1,Expense,Utilities,Utilities,470.5088,8/1/2024,Pending,INV-5266,NULL
T1334,2,Expense,Utilities,Utilities,1310.9984,8/1/2024,Pending,NULL,NULL
T3650,1,Expense,Groceries,Groceries,385.4208,8/1/2024,Completed,INV-6164,NULL
T1024,1,Expense,Utilities,Utilities,449.7728,9/1/2024,Completed,INV-4920,NULL
T4687,2,Expense,Utilities,Utilities,847.472,9/1/2024,Cancelled,INV-7293,NULL
T6295,1,Expense,Taxes,Taxes,214.48,9/1/2024,Cancelled,INV-9286,NULL
T9459,2,Expense,Utilities,Utilities,1298.9312,9/1/2024,Cancelled,NULL,NULL
T7193,1,Expense,Food and Drink,Food and Drink,542.4512,9/1/2024,Completed,INV-3301,NULL
T7702,1,Expense,Personal Care,Personal Care,763.3248,9/1/2024,Cancelled,INV-4576,NULL
T6526,1,Income,Salary,Salary,4735.746,9/1/2024,Completed,NULL,NULL
T4162,2,Income,Freelance,Freelance,4636.44,9/1/2024,Completed,NULL,NULL
T4458,1,Expense,Personal Care,Personal Care,1175.7984,9/1/2024,Pending,INV-5430,NULL
T6243,2,Expense,Personal Care,Personal Care,511.2576,10/1/2024,Cancelled,INV-1366,NULL
T6735,2,Expense,Taxes,Taxes,1349.5072,10/1/2024,Completed,NULL,NULL
T5549,1,Expense,Sending Money to Family,Sending Money to Family,649.6672,10/1/2024,Cancelled,INV-7956,NULL
T7369,1,Expense,Utilities,Utilities,1569.4912,10/1/2024,Pending,INV-7884,NULL
T6568,1,Expense,Transport,Transport,777.3952,10/1/2024,Pending,NULL,NULL
T3016,2,Expense,Transport,Transport,131.7472,10/1/2024,Pending,INV-4232,NULL
T3550,1,Expense,Restaurant,Restaurant,64.9792,11/1/2024,Completed,NULL,NULL
T2839,1,Expense,Transport,Transport,1565.5968,12/1/2024,Cancelled,INV-1714,NULL
T1611,2,Income,Bonus,Bonus,8347.104,12/1/2024,Completed,NULL,NULL
T7427,1,Expense,Restaurant,Restaurant,373.1968,12/1/2024,Cancelled,NULL,NULL
T7408,1,Expense,Taxes,Taxes,1592.5696,12/1/2024,Cancelled,NULL,NULL
T7782,2,Income,Bonus,Bonus,8315.676,12/1/2024,Pending,NULL,NULL
T6070,1,Expense,Entertainment,Google,127.73952,13/01/2024,Pending,NULL,NULL
T7830,1,Expense,Restaurant,Restaurant,195.77016,13/01/2024,Cancelled,NULL,NULL
T5708,2,Expense,Entertainment,Travel,60.17724,14/01/2024,Completed,NULL,NULL
T5867,1,Income,Salary,Salary,8821.188,15/01/2024,Cancelled,NULL,NULL
T1571,1,Expense,Rent,Rent,90.10944,16/01/2024,Completed,NULL,NULL
T2339,2,Expense,Rent,Rent,167.1012,16/01/2024,Cancelled,NULL,NULL
T6749,2,Income,Bonus,Bonus,7567.236,16/01/2024,Completed,NULL,NULL
T3959,1,Expense,Restaurant,Restaurant,210.07872,16/01/2024,Completed,NULL,NULL
T2516,1,Expense,Groceries,Groceries,172.98396,16/01/2024,Cancelled,INV-2637,NULL
T8138,2,Income,Salary,Salary,7461.522,16/01/2024,Completed,NULL,NULL
T8688,2,Expense,Restaurant,Restaurant,247.82328,16/01/2024,Pending,NULL,NULL
T6371,1,Expense,Rent,Rent,34.33752,17/01/2024,Cancelled,NULL,NULL
T6257,2,Expense,Restaurant,Restaurant,94.35168,17/01/2024,Completed,NULL,NULL
T7857,2,Expense,Restaurant,Restaurant,46.93968,17/01/2024,Pending,NULL,NULL
T5700,1,Income,Salary,Salary,6876.99,17/01/2024,Completed,NULL,NULL
T3338,2,Income,Bonus,Bonus,8412.102,17/01/2024,Cancelled,NULL,NULL
T6885,2,Income,Salary,Salary,6657.138,17/01/2024,Cancelled,NULL,NULL
T4224,2,Income,Freelance,Freelance,6491.376,17/01/2024,Cancelled,NULL,NULL
T2794,2,Expense,Rent,Rent,332.55648,17/01/2024,Cancelled,NULL,NULL
T1705,2,Expense,Rent,Rent,41.7168,17/01/2024,Cancelled,NULL,NULL
T9921,2,Expense,Restaurant,Restaurant,111.90168,18/01/2024,Cancelled,NULL,NULL
T5289,1,Expense,Restaurant,Restaurant,305.37576,18/01/2024,Pending,NULL,NULL
T3158,1,Expense,Transport,Transport,88.6878,18/01/2024,Completed,NULL,NULL
T1208,2,Expense,Groceries,Groceries,27.94536,18/01/2024,Cancelled,NULL,NULL
T3386,1,Expense,Rent,Rent,147.35808,18/01/2024,Completed,NULL,NULL
T4712,2,Expense,Rent,Rent,154.74672,18/01/2024,Pending,NULL,NULL
T6872,2,Expense,Transport,Transport,99.96876,18/01/2024,Pending,NULL,NULL
T3412,1,Expense,Restaurant,Restaurant,318.39768,18/01/2024,Cancelled,NULL,NULL
T7726,2,Income,Bonus,Bonus,809.604,18/01/2024,Cancelled,NULL,NULL
T7492,1,Income,Salary,Salary,5973.696,19/01/2024,Completed,NULL,NULL
T2500,2,Expense,Transport,Transport,59.37084,19/01/2024,Pending,INV-3300,NULL
T1898,1,Expense,Transport,Transport,146.6838,19/01/2024,Pending,NULL,NULL
T5220,2,Expense,Restaurant,Restaurant,344.59848,19/01/2024,Pending,NULL,NULL
T5704,2,Expense,Restaurant,Restaurant,80.77176,19/01/2024,Pending,NULL,NULL
T4465,2,Income,Salary,Salary,2669.742,19/01/2024,Pending,NULL,NULL
T1651,2,Expense,Personal Care,Personal Care,151.62696,20/01/2024,Completed,NULL,NULL
T5799,1,Expense,Groceries,Groceries,5.07852,20/01/2024,Completed,NULL,NULL
T4583,1,Expense,Personal Care,Personal Care,125.96832,20/01/2024,Pending,INV-7538,NULL
T3019,1,Expense,Groceries,Groceries,159.16104,20/01/2024,Cancelled,NULL,NULL
T7409,1,Expense,Rent,Rent,80.78112,21/01/2024,Pending,NULL,NULL
T4881,1,Expense,Personal Care,Personal Care,14.06556,21/01/2024,Cancelled,INV-9617,NULL
T5242,1,Expense,Groceries,Groceries,142.35552,21/01/2024,Cancelled,NULL,NULL
T5392,2,Expense,Food and Drink,Food and Drink,43.66944,21/01/2024,Pending,INV-3573,NULL
T3405,2,Expense,Utilities,Utilities,178.52112,21/01/2024,Cancelled,INV-8029,NULL
T9842,2,Expense,Taxes,Taxes,129.1032,22/01/2024,Cancelled,NULL,NULL
T8463,1,Income,Freelance,Freelance,816.732,22/01/2024,Pending,NULL,NULL
T8455,2,Income,Salary,Salary,8859.708,22/01/2024,Completed,NULL,NULL
T7658,2,Income,Bonus,Bonus,6077.376,22/01/2024,Pending,NULL,NULL
T7646,2,Expense,Rent,Rent,56.9592,22/01/2024,Pending,NULL,NULL
T9472,2,Expense,Food and Drink,Food and Drink,91.3896,22/01/2024,Completed,NULL,NULL
T4047,2,Income,Freelance,Freelance,895.77,22/01/2024,Pending,NULL,NULL
T2827,1,Income,Salary,Salary,6250.14,23/01/2024,Cancelled,NULL,NULL
T8735,2,Expense,Personal Care,Personal Care,157.45896,23/01/2024,Cancelled,INV-4813,NULL
T6434,1,Income,Salary,Salary,5243.094,23/01/2024,Cancelled,NULL,NULL
T6999,2,Expense,Restaurant,Restaurant,63.85608,23/01/2024,Pending,NULL,NULL
T1545,2,Expense,Entertainment,Spotify,110.76228,23/01/2024,Cancelled,NULL,NULL
T8493,1,Income,Bonus,Bonus,6678.558,24/01/2024,Cancelled,NULL,NULL
T1945,1,Expense,Groceries,Groceries,146.64096,24/01/2024,Pending,NULL,NULL
T8308,1,Expense,Groceries,Groceries,101.38824,24/01/2024,Pending,INV-5159,NULL
T2466,1,Income,Bonus,Bonus,4186.818,24/01/2024,Completed,NULL,NULL
T7428,2,Expense,Food and Drink,Food and Drink,14.33268,24/01/2024,Cancelled,NULL,NULL
T4072,1,Income,Bonus,Bonus,5738.58,25/01/2024,Pending,NULL,NULL
T7124,2,Expense,Restaurant,Restaurant,100.6848,25/01/2024,Cancelled,NULL,NULL
T9570,2,Expense,Utilities,Utilities,141.3234,25/01/2024,Pending,INV-4903,NULL
T5662,2,Expense,Food and Drink,Food and Drink,126.57888,25/01/2024,Pending,INV-3937,NULL
T2008,1,Expense,Food and Drink,Food and Drink,80.29728,25/01/2024,Pending,NULL,NULL
T3450,1,Income,Bonus,Bonus,5357.34,25/01/2024,Cancelled,NULL,NULL
T2291,1,Expense,Personal Care,Personal Care,97.76628,25/01/2024,Completed,INV-7881,NULL
T5391,2,Income,Bonus,Bonus,6310.17,25/01/2024,Pending,NULL,NULL
T5682,2,Expense,Rent,Rent,267.17112,25/01/2024,Cancelled,NULL,NULL
T4565,2,Expense,Restaurant,Restaurant,305.75736,26/01/2024,Completed,NULL,NULL
T7493,2,Income,Freelance,Freelance,4142.34,26/01/2024,Cancelled,NULL,NULL
T3186,2,Expense,Entertainment,Travel,178.19244,26/01/2024,Completed,NULL,NULL
T1065,1,Expense,Taxes,Taxes,165.58164,26/01/2024,Pending,NULL,NULL
T8885,2,Expense,Transport,Transport,168.597,26/01/2024,Completed,INV-5708,NULL
T5531,1,Income,Salary,Salary,6523.848,26/01/2024,Cancelled,NULL,NULL
T3373,2,Expense,Entertainment,Amazon,105.70248,27/01/2024,Cancelled,INV-8382,NULL
T3737,1,Expense,Restaurant,Restaurant,268.5924,27/01/2024,Pending,NULL,NULL
T8493,1,Expense,Taxes,Taxes,174.04632,27/01/2024,Completed,NULL,NULL
T8501,2,Income,Salary,Salary,8018.316,27/01/2024,Cancelled,NULL,NULL
T4098,2,Expense,Restaurant,Restaurant,359.4168,28/01/2024,Cancelled,NULL,NULL
T9168,1,Expense,Sending Money to Family,Sending Money to Family,114.768,28/01/2024,Pending,NULL,NULL
T7213,2,Expense,Taxes,Taxes,112.59648,28/01/2024,Pending,NULL,NULL
T9357,1,Expense,Utilities,Utilities,179.08488,29/01/2024,Completed,INV-6640,NULL
T5190,1,Expense,Entertainment,Microsoft,86.64804,29/01/2024,Pending,NULL,NULL
T5917,1,Income,Freelance,Freelance,7683.984,29/01/2024,Completed,NULL,NULL
T7592,1,Expense,Utilities,Utilities,48.35448,29/01/2024,Cancelled,INV-2093,NULL
T8002,1,Expense,Groceries,Groceries,101.10096,29/01/2024,Cancelled,NULL,NULL
T7507,1,Expense,Restaurant,Restaurant,264.16224,29/01/2024,Pending,NULL,NULL
T1492,1,Expense,Entertainment,Travel,110.16036,29/01/2024,Completed,INV-7830,NULL
T6009,1,Expense,Groceries,Groceries,64.2384,29/01/2024,Cancelled,NULL,NULL
T9744,2,Expense,Personal Care,Personal Care,112.2048,30/01/2024,Cancelled,INV-3025,NULL
T6429,2,Expense,Rent,Rent,144.21384,30/01/2024,Completed,NULL,NULL
T8766,1,Expense,Rent,Rent,152.86104,30/01/2024,Completed,NULL,NULL
T2565,2,Expense,Utilities,Utilities,160.10208,30/01/2024,Pending,INV-7567,NULL
T7217,2,Income,Salary,Salary,5130.846,30/01/2024,Completed,NULL,NULL
T6618,1,Expense,Sending Money to Family,Sending Money to Family,138.47724,30/01/2024,Cancelled,NULL,NULL
T3267,2,Expense,Utilities,Utilities,112.20264,30/01/2024,Pending,NULL,NULL
T2165,1,Expense,Groceries,Groceries,128.54952,30/01/2024,Pending,NULL,NULL
T9452,2,Expense,Groceries,Groceries,6.86124,30/01/2024,Cancelled,NULL,NULL
T5743,1,Expense,Groceries,Groceries,80.6148,30/01/2024,Pending,NULL,NULL
T7949,1,Income,Bonus,Bonus,1812.42,31/01/2024,Cancelled,NULL,NULL
T1239,1,Income,Freelance,Freelance,1797.282,31/01/2024,Cancelled,NULL,NULL
T3034,2,Expense,Groceries,Groceries,26.02116,31/01/2024,Pending,INV-4853,NULL
T4968,2,Expense,Rent,Rent,171.11304,31/01/2024,Cancelled,NULL,NULL
T9317,2,Expense,Food and Drink,Food and Drink,51.939,31/01/2024,Completed,INV-7639,NULL
T7403,2,Income,Salary,Salary,8015.022,31/01/2024,Pending,NULL,NULL
T8725,2,Income,Salary,Salary,765.18,1/2/2024,Pending,NULL,NULL
T7367,1,Expense,Transport,Transport,644.4672,1/2/2024,Pending,NULL,NULL
T1970,2,Expense,Entertainment,Sports,1219.3952,1/2/2024,Completed,NULL,NULL
T3436,2,Income,Bonus,Bonus,5319,1/2/2024,Cancelled,NULL,NULL
T3967,2,Expense,Groceries,Groceries,1177.2192,2/2/2024,Cancelled,NULL,NULL
